,UsageClass,CheckoutOutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,Creator,Subjects,Publisher,PublicationYear,ISBN,Normalized.Creator,Normalized.Title,BirthYear,DeathYear,Work.In.Norton,CheckoutDate
9358,Digital,OverDrive,AUDIOBOOK,2019,6,3,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2019-06-01T07:00Z
9359,Digital,OverDrive,AUDIOBOOK,2019,6,4,The Kitchen God's Wife (Unabridged),Amy Tan,"Fiction, Literature","Phoenix Books, Inc.",2017.0,,Amy Tan,The Kitchen Gods Wife,1952,,False,2019-06-01T07:00Z
9360,Digital,OverDrive,EBOOK,2019,6,4,Saving Fish from Drowning,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2011.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2019-06-01T07:00Z
9361,Digital,OverDrive,AUDIOBOOK,2019,6,4,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2019-06-01T07:00Z
9362,Digital,OverDrive,EBOOK,2019,6,5,Where the Past Begins: Memory and Imagination,Amy Tan,"Biography & Autobiography, Language Arts, Nonfiction, Writing",HarperCollins Publishers Inc.,2017.0,,Amy Tan,Where The Past Begins,1952,,False,2019-06-01T07:00Z
9363,Digital,OverDrive,EBOOK,2019,6,2,The Hundred Secret Senses: A Novel,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2011.0,,Amy Tan,The Hundred Secret Senses,1952,,False,2019-06-01T07:00Z
9364,Digital,OverDrive,AUDIOBOOK,2019,6,7,Where the Past Begins: A Writer's Memoir (unabridged) (Unabridged),Amy Tan,"Language Arts, Literary Criticism, Nonfiction, Writing",HarperCollins Publishers Inc.,2017.0,,Amy Tan,Where The Past Begins,1952,,False,2019-06-01T07:00Z
9365,Digital,OverDrive,EBOOK,2019,6,4,The Valley of Amazement,Amy Tan,"Fiction, Historical Fiction, Literature",HarperCollins Publishers Inc.,2013.0,,Amy Tan,The Valley Of Amazement,1952,,False,2019-06-01T07:00Z
9366,Digital,OverDrive,EBOOK,2019,6,3,The Bonesetter's Daughter,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2011.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2019-06-01T07:00Z
9367,Digital,OverDrive,AUDIOBOOK,2019,7,5,The Kitchen God's Wife (Unabridged),Amy Tan,"Fiction, Literature","Phoenix Books, Inc.",2017.0,,Amy Tan,The Kitchen Gods Wife,1952,,False,2019-07-01T07:00Z
9368,Digital,OverDrive,EBOOK,2019,7,6,Where the Past Begins: Memory and Imagination,Amy Tan,"Biography & Autobiography, Language Arts, Nonfiction, Writing",HarperCollins Publishers Inc.,2017.0,,Amy Tan,Where The Past Begins,1952,,False,2019-07-01T07:00Z
9369,Digital,OverDrive,EBOOK,2019,7,2,The Opposite of Fate: Memories of a Writing Life,Amy Tan,"Biography & Autobiography, Nonfiction","Penguin Group (USA), Inc.",2013.0,,Amy Tan,The Opposite Of Fate,1952,,False,2019-07-01T07:00Z
9370,Digital,OverDrive,EBOOK,2019,7,5,The Joy Luck Club,Amy Tan,Fiction,RosettaBooks,2005.0,,Amy Tan,The Joy Luck Club,1952,,True,2019-07-01T07:00Z
9371,Digital,OverDrive,EBOOK,2019,7,3,The Kitchen God's Wife,Amy Tan,"Fiction, Literature, Romance","Penguin Group (USA), Inc.",2011.0,,Amy Tan,The Kitchen Gods Wife,1952,,False,2019-07-01T07:00Z
9372,Digital,OverDrive,EBOOK,2019,7,3,The Hundred Secret Senses: A Novel,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2011.0,,Amy Tan,The Hundred Secret Senses,1952,,False,2019-07-01T07:00Z
9373,Digital,OverDrive,AUDIOBOOK,2019,7,3,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2019-07-01T07:00Z
9374,Digital,OverDrive,EBOOK,2019,7,2,The Bonesetter's Daughter,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2011.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2019-07-01T07:00Z
9375,Digital,OverDrive,AUDIOBOOK,2019,7,6,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2019-07-01T07:00Z
9376,Digital,OverDrive,EBOOK,2019,7,4,The Valley of Amazement,Amy Tan,"Fiction, Historical Fiction, Literature",HarperCollins Publishers Inc.,2013.0,,Amy Tan,The Valley Of Amazement,1952,,False,2019-07-01T07:00Z
9377,Digital,OverDrive,AUDIOBOOK,2019,7,8,Where the Past Begins: A Writer's Memoir (unabridged) (Unabridged),Amy Tan,"Language Arts, Literary Criticism, Nonfiction, Writing",HarperCollins Publishers Inc.,2017.0,,Amy Tan,Where The Past Begins,1952,,False,2019-07-01T07:00Z
9378,Digital,OverDrive,AUDIOBOOK,2019,7,6,The Moon Lady (Unabridged),Amy Tan,"Juvenile Fiction, Juvenile Literature, Picture Book Fiction","Phoenix Books, Inc.",2015.0,,Amy Tan,The Moon Lady,1952,,False,2019-07-01T07:00Z
9379,Digital,OverDrive,EBOOK,2019,7,8,The Joy Luck Club,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2014.0,,Amy Tan,The Joy Luck Club,1952,,True,2019-07-01T07:00Z
9380,Digital,OverDrive,EBOOK,2019,7,2,Saving Fish from Drowning,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2011.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2019-07-01T07:00Z
9381,Digital,OverDrive,AUDIOBOOK,2019,7,2,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2019-07-01T07:00Z
9382,Digital,OverDrive,AUDIOBOOK,2019,8,2,The Moon Lady (Unabridged),Amy Tan,"Juvenile Fiction, Juvenile Literature, Picture Book Fiction","Phoenix Books, Inc.",2015.0,,Amy Tan,The Moon Lady,1952,,False,2019-08-01T07:00Z
9383,Digital,OverDrive,EBOOK,2019,8,2,Where the Past Begins: Memory and Imagination,Amy Tan,"Biography & Autobiography, Language Arts, Nonfiction, Writing",HarperCollins Publishers Inc.,2017.0,,Amy Tan,Where The Past Begins,1952,,False,2019-08-01T07:00Z
9384,Digital,OverDrive,AUDIOBOOK,2019,8,5,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2019-08-01T07:00Z
9385,Digital,OverDrive,AUDIOBOOK,2019,8,3,Where the Past Begins: A Writer's Memoir (unabridged) (Unabridged),Amy Tan,"Language Arts, Literary Criticism, Nonfiction, Writing",HarperCollins Publishers Inc.,2017.0,,Amy Tan,Where The Past Begins,1952,,False,2019-08-01T07:00Z
9386,Digital,OverDrive,EBOOK,2019,8,2,The Hundred Secret Senses: A Novel,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2011.0,,Amy Tan,The Hundred Secret Senses,1952,,False,2019-08-01T07:00Z
9387,Digital,OverDrive,EBOOK,2019,8,2,Saving Fish from Drowning,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2011.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2019-08-01T07:00Z
9388,Digital,OverDrive,EBOOK,2019,8,8,The Joy Luck Club,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2014.0,,Amy Tan,The Joy Luck Club,1952,,True,2019-08-01T07:00Z
9389,Digital,OverDrive,AUDIOBOOK,2019,8,2,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2019-08-01T07:00Z
9390,Digital,OverDrive,AUDIOBOOK,2019,8,4,The Kitchen God's Wife (Unabridged),Amy Tan,"Fiction, Literature","Phoenix Books, Inc.",2017.0,,Amy Tan,The Kitchen Gods Wife,1952,,False,2019-08-01T07:00Z
9391,Digital,OverDrive,EBOOK,2019,8,3,The Joy Luck Club,Amy Tan,Fiction,RosettaBooks,2005.0,,Amy Tan,The Joy Luck Club,1952,,True,2019-08-01T07:00Z
9392,Digital,OverDrive,EBOOK,2019,8,4,The Bonesetter's Daughter,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2011.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2019-08-01T07:00Z
9393,Digital,OverDrive,EBOOK,2019,8,2,The Opposite of Fate: Memories of a Writing Life,Amy Tan,"Biography & Autobiography, Nonfiction","Penguin Group (USA), Inc.",2013.0,,Amy Tan,The Opposite Of Fate,1952,,False,2019-08-01T07:00Z
9394,Digital,OverDrive,EBOOK,2019,8,3,The Kitchen God's Wife,Amy Tan,"Fiction, Literature, Romance","Penguin Group (USA), Inc.",2011.0,,Amy Tan,The Kitchen Gods Wife,1952,,False,2019-08-01T07:00Z
9395,Digital,OverDrive,EBOOK,2019,8,2,The Valley of Amazement,Amy Tan,"Fiction, Historical Fiction, Literature",HarperCollins Publishers Inc.,2013.0,,Amy Tan,The Valley Of Amazement,1952,,False,2019-08-01T07:00Z
9396,Digital,OverDrive,EBOOK,2019,9,9,The Joy Luck Club,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2014.0,,Amy Tan,The Joy Luck Club,1952,,True,2019-09-01T07:00Z
9397,Digital,OverDrive,AUDIOBOOK,2019,9,4,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2019-09-01T07:00Z
9398,Digital,OverDrive,AUDIOBOOK,2019,9,3,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2019-09-01T07:00Z
9399,Digital,OverDrive,EBOOK,2019,9,1,Where the Past Begins: Memory and Imagination,Amy Tan,"Biography & Autobiography, Language Arts, Nonfiction, Writing",HarperCollins Publishers Inc.,2017.0,,Amy Tan,Where The Past Begins,1952,,False,2019-09-01T07:00Z
9400,Digital,OverDrive,AUDIOBOOK,2019,9,7,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2019-09-01T07:00Z
9401,Digital,OverDrive,EBOOK,2019,9,3,The Bonesetter's Daughter,Amy Tan,"Fiction, Literature","Penguin Group (USA), Inc.",2011.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2019-09-01T07:00Z
